#OTU ID	N_ZJ_NB_1	N_ZJ_NB_2	N_ZJ_NB_3	N_HB_X_1	N_HB_X_2	N_HB_X_3	N_HB_Y_1	N_HB_Y_2	N_HB_Y_3	N_HN_C_1	N_HN_C_2	N_HN_C_3	N_HN_M_1	N_HN_M_2	N_HN_M_3	N_HN_Y_2	N_HN_Y_3	N_JS_W_1	N_JS_W_2	N_JS_W_3	M_ZJ_NY_1	M_ZJ_NY_2	M_ZJ_NY_3	M_JL_T_1	M_JL_T_2	M_JL_T_3	M_JS_NX_1	M_JS_NX_2	M_JS_NX_3	M_ZJ_NB_1	M_ZJ_NB_2	M_ZJ_NB_3	M_GX_G_1	M_GX_G_2	M_GX_G_3	M_USA_1	M_USA_2	M_USA_3	M_ZJ_HA_1	M_ZJ_HA_2	M_ZJ_HA_3	M_ZJ_HC_1	M_ZJ_HC_2	M_ZJ_HC_3	M_ZJ_HD_1	M_ZJ_HD_2	M_ZJ_HD_3	M_ZJ_HT_1	M_ZJ_HT_2	M_ZJ_HT_3	M_ZJ_JP_1	M_ZJ_JP_2	M_ZJ_JP_3	M_ZJ_JW_1	M_ZJ_JW_2	M_ZJ_JW_3	M_ZJ_LJ_1	M_ZJ_LJ_2	M_ZJ_LJ_3	M_ZJ_LL_1	M_ZJ_LL_2	M_ZJ_LL_3	M_ZJ_QJ_1	M_ZJ_QJ_2	M_ZJ_QJ_3	M_ZJ_SS_1	M_ZJ_SS_2	M_ZJ_SS_3	M_ZJ_TL_1	M_ZJ_TL_2	M_ZJ_TL_3	M_ZJ_TT_1	M_ZJ_TT_2	M_ZJ_TT_3	M_ZJ_WP_1	M_ZJ_WP_2	M_ZJ_WP_3	M_ZJ_WY_1	M_ZJ_WY_2	M_ZJ_WY_3	M_ZJ_ZD_1	M_ZJ_ZD_2	M_ZJ_ZD_3	N_USA_1	N_USA_2	N_USA_3	N_ZJ_LJ_1	N_ZJ_LJ_2	N_ZJ_LJ_3	kindom	phylum	class	order	family	genus
ZOTU_3301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	3.43411E-05	2.2894E-05	0	0	0	0	0	0	4.57881E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes			
ZOTU_3302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86821E-05	1.1447E-05	4.57881E-05	0	0	0	0	1.1447E-05	0	1.1447E-05	3.43411E-05	3.43411E-05	0	0	0	0	0	0	0	4.57881E-05	6.86821E-05	0	2.2894E-05	0	0	0	0	3.43411E-05	0	0	0	0	0	0.000171705	0.000194599	0.000377752	1.1447E-05	0	1.1447E-05	0	0	3.43411E-05	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Saccharomycetales_fam_Incertae_sedis	
ZOTU_3303	0	0	0	0.000377752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Malasseziomycetes	o:Malasseziales	f:Malasseziaceae	g:Malassezia
ZOTU_3304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	8.01291E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	3.43411E-05	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes			
ZOTU_3306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	5.72351E-05	0	0	0	1.1447E-05	2.2894E-05	0	9.15761E-05	0.000137364	1.1447E-05	0.000446434	1.1447E-05	1.1447E-05	2.2894E-05	0	2.2894E-05	0	0	0	0	1.1447E-05	0	2.2894E-05	3.43411E-05	0	0	0	0	1.1447E-05	5.72351E-05	5.72351E-05	0	0	0	2.2894E-05	0	3.43411E-05	1.1447E-05	3.43411E-05	0.000240387	0	0	1.1447E-05	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales		
ZOTU_3307	0	0	0	0	0	0	5.72351E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales		
ZOTU_3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86821E-05	2.2894E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	
ZOTU_3309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	2.2894E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes			
ZOTU_3310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0.000160258	0.000217493	0.000274728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreaceae	g:Trichoderma
ZOTU_3311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217493	8.01291E-05	0.000148811	0	0	0	0	0	0	0	0	0	0	1.1447E-05	2.2894E-05	0	0	0	0	0	0	1.1447E-05	1.1447E-05	2.2894E-05	0	0	0	0	0	0	0	0	1.1447E-05	2.2894E-05	0	0	0	0	0	0	2.2894E-05	0	8.01291E-05	1.1447E-05	8.01291E-05	0	0	1.1447E-05	4.57881E-05	0	2.2894E-05	0	0	0	1.1447E-05	3.43411E-05	1.1447E-05	0.000286175	0.000320516	6.86821E-05	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ophiostomatales	f:Ophiostomataceae	
ZOTU_3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0.000217493	0.000171705	0	0	2.2894E-05	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	2.2894E-05	0	0	0	0	0	0	1.1447E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	3.43411E-05	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales	f:Rhynchogastremataceae	g:Papiliotrema
ZOTU_3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01291E-05	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Tremellales		
ZOTU_3316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Cystobasidiomycetes	o:Cystobasidiomycetes_ord_Incertae_sedis	f:Symmetrosporaceae	g:Symmetrospora
ZOTU_3317	0	0	0	0	0	0	0	0	0.00011447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72351E-05	5.72351E-05	0	0	1.1447E-05	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	1.1447E-05	0	0	0	4.57881E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	1.1447E-05	0	2.2894E-05	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	2.2894E-05	0	3.43411E-05	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricostilbomycetes	o:Agaricostilbales	f:Chionosphaeraceae	g:Chionosphaera
ZOTU_3321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes			
ZOTU_3322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	3.43411E-05	0	0.000343411	0.000125917	0.000492222	0	0	0	0	2.2894E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	6.86821E-05	8.01291E-05	0	0	0	0	0	0	1.1447E-05	4.57881E-05	9.15761E-05	0	0	0	0.000240387	2.2894E-05	3.43411E-05	0	0	0	1.1447E-05	3.43411E-05	3.43411E-05	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Phaffomycetaceae	g:Cyberlindnera
ZOTU_3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	1.1447E-05	0	0	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0.000480775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales		
ZOTU_3324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076695	0.000446434	0.000583798	0	0	0	0	0	0	3.43411E-05	1.1447E-05	8.01291E-05	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ophiostomatales	f:Ophiostomataceae	
ZOTU_3325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	4.57881E-05	1.1447E-05	1.1447E-05	0	1.1447E-05	0	0	0	0	0	0	d:Fungi					
ZOTU_3326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	1.1447E-05	0.000103023	0	0	0	0	0	0	0	0	0	d:Fungi	p:Chytridiomycota	c:Spizellomycetes	o:Spizellomycetales	f:Powellomycetaceae	
ZOTU_3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0.00011447	0.000366305	0.000686821	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Phaffomycetaceae	g:Cyberlindnera
ZOTU_3328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	4.57881E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ophiostomatales	f:Ophiostomataceae	g:Leptographium
ZOTU_3329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	2.2894E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	2.2894E-05	2.2894E-05	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	1.1447E-05	0	0	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Botryosphaeriales	f:Botryosphaeriaceae	
ZOTU_3331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0.000103023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	g:Fusarium
ZOTU_3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	3.43411E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota				
ZOTU_3333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	1.1447E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	6.86821E-05	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Cystofilobasidiales	f:Mrakiaceae	g:Krasilnikovozyma
ZOTU_3334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57881E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Trichosporonales	f:Trichosporonaceae	g:Cutaneotrichosporon
ZOTU_3335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	2.2894E-05	2.2894E-05	4.57881E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Microbotryomycetes			
ZOTU_3336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15761E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella
ZOTU_3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.72351E-05	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Cyphellophoraceae	g:Cyphellophora
ZOTU_3338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	3.43411E-05	2.2894E-05	2.2894E-05	0	0	0	1.1447E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia
ZOTU_3339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0.00011447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Mucoromycota	c:Umbelopsidomycetes	o:Umbelopsidales	f:Umbelopsidaceae	g:Umbelopsis
ZOTU_3340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	1.1447E-05	0	0	0	0	1.1447E-05	0.000366305	0.000160258	8.01291E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Penicillium
ZOTU_3341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000103023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Venturiales		
ZOTU_3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0.000331964	2.2894E-05	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	5.72351E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Debaryomycetaceae	g:Yamadazyma
ZOTU_3343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	1.1447E-05	0	0	1.1447E-05	0	8.01291E-05	2.2894E-05	6.86821E-05	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.15761E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Diaporthales	f:Valsaceae	
ZOTU_3345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	8.01291E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Lecanoromycetes			
ZOTU_3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	0	0	0	4.57881E-05	3.43411E-05	0	0	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2894E-05	0	0	0	0	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43411E-05	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales		
ZOTU_3347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.57881E-05	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	d:Fungi	p:Basidiomycota	c:Agaricostilbomycetes			
ZOTU_3348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1447E-05	0	6.86821E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi					
ZOTU_3349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400646	0.000984444	0.000961549	3.43411E-05	3.43411E-05	3.43411E-05	2.2894E-05	3.43411E-05	3.43411E-05	0	0	1.1447E-05	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000137364	0	0	0	0	0	2.2894E-05	2.2894E-05	0	1.1447E-05	0	0	0	0	0	0	0	0	0	0	0	6.86821E-05	3.43411E-05	2.2894E-05	2.2894E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Nectriaceae	
